,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
32,32,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_B_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.091,0.484,0.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,323,4.84,484,244.42,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.4,484,266.2,244.42,0.000484,0.000323,0.00024442,0.618176936,0.000336818,998,1450,0.02977695,2.008730599,1290,0.022910093,1.545497636,1610,0.035714782,2.409292272
33,33,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_B_36,36,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.12,0.557,0.387,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,387,5.57,557,281.285,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.7,557,306.35,281.285,0.000557,0.000387,0.000281285,0.605847741,0.00039286,998,1450,0.033273983,2.244637814,1290,0.025600676,1.727002336,1610,0.039909159,2.692241828
34,34,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.137,0.638,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,638,313,6.38,313,159.69,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.8,638,350.9,159.69,0.000638,0.000313,0.00015969,0.357351174,0.000317113,998,1450,0.020423264,1.377738013,1290,0.015713459,1.060018125,1610,0.024495874,1.652473233
35,35,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_6,6,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.155,0.747,0.409,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,747,409,7.47,747,377.235,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74.7,747,410.85,377.235,0.000747,0.000409,0.000377235,0.682480151,0.000486652,998,1450,0.042415594,2.861323988,1290,0.032634142,2.201474634,1610,0.050873702,3.431901608
36,36,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_9,9,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.125,0.531,0.329,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531,329,5.31,531,268.155,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.1,531,292.05,268.155,0.000531,0.000329,0.000268155,0.641565039,0.000360489,998,1450,0.032148057,2.168683701,1290,0.0247344,1.668563985,1610,0.038558712,2.601141678
37,37,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.042,0.391,0.179,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,179,3.91,179,91.455,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,39.1,391,215.05,91.455,0.000391,0.000179,9.15E-05,0.345694572,0.000185672,998,1450,0.013046943,0.880136943,1290,0.01003819,0.677168739,1610,0.015648638,1.05564536
38,38,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_22,22,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.085,0.426,0.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,426,302,4.26,426,215.13,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,42.6,426,234.3,215.13,0.000426,0.000302,0.00021513,0.599781003,0.000302486,998,1450,0.02683224,1.810082678,1290,0.020644462,1.392659873,1610,0.032182866,2.1710319
39,39,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_27,27,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.085,0.726,0.207,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,726,207,7.26,207,107.13,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.6,726,399.3,107.13,0.000726,0.000207,0.00010713,0.276348825,0.000252507,998,1450,0.014587785,0.98408099,1290,0.011223699,0.757142269,1610,0.01749674,1.180316925
40,40,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_32,32,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",done,0.154,1.373,0.265,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1373,265,13.73,265,139.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,137.3,1373,755.15,139.365,0.001373,0.000265,0.000139365,0.231044436,0.000370132,998,1450,0.017790957,1.200164546,1290,0.013688188,0.923394839,1610,0.021338658,1.439489779
41,41,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.103,0.717,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,717,357,7.17,357,182.085,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.7,717,394.35,182.085,0.000717,0.000357,0.000182085,0.359898871,0.000359877,998,1450,0.022694886,1.530979888,1290,0.017461223,1.177920921,1610,0.027220481,1.836273124
42,42,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_35,35,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.192,1.48,0.357,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1480,357,14.8,357,185.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,148,1480,814,185.9,0.00148,0.000357,0.0001859,0.255749283,0.000461392,998,1450,0.02255491,1.521537254,1290,0.017353527,1.170655851,1610,0.027052593,1.824947531
43,43,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_36,36,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.298,0.845,0.569,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,845,569,8.45,845,426.725,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84.5,845,464.75,426.725,0.000845,0.000569,0.000426725,0.615408654,0.000589801,998,1450,0.046489978,3.136178884,1290,0.035768933,2.412945298,1610,0.055760561,3.761565416
44,44,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_C_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.097,0.719,0.266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,266,7.19,266,136.595,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.9,719,395.45,136.595,0.000719,0.000266,0.000136595,0.31234139,0.000296721,998,1450,0.017862947,1.205020942,1290,0.013743576,0.927131303,1610,0.021425003,1.445314591
45,45,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_D_4,4,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.148,0.739,0.399,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,739,399,7.39,739,373.195,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.9,739,406.45,373.195,0.000739,0.000399,0.000373195,0.687269624,0.000479201,998,1450,0.042071412,2.838105792,1290,0.032369332,2.183610782,1610,0.050460888,3.404053463
46,46,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_D_9,9,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",done,0.045,0.7,0.269,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,700,269,7,269,138,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70,700,385,138,7.00E-04,0.000269,0.000138,0.318019629,0.000296194,998,1450,0.01803143,1.216386657,1290,0.013873205,0.935875973,1610,0.021627083,1.458946747
47,47,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_D_16,16,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.139,0.668,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,363,6.68,668,337.34,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.8,668,367.4,337.34,0.000668,0.000363,0.00033734,0.685056351,0.000434094,998,1450,0.038797105,2.617223487,1290,0.029850112,2.013666101,1610,0.04653365,3.139124941
48,48,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_D_25,25,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.098,0.606,0.286,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606,286,6.06,286,146.03,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,60.6,606,333.3,146.03,0.000606,0.000286,0.00014603,0.350770253,0.000293603,998,1450,0.018989717,1.281031971,1290,0.014610502,0.985613444,1610,0.022776463,1.536483006
49,49,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_D_30,30,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",done,0.104,0.499,0.404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,404,4.99,499,251.995,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,49.9,499,274.45,251.995,0.000499,0.000404,0.000251995,0.56124304,0.00037036,998,1450,0.030317047,2.045165166,1290,0.023325639,1.573530035,1610,0.03636258,2.452992269
50,50,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_1,1,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.031,0.474,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,154,4.74,154,79.37,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,47.4,474,260.7,79.37,0.000474,0.000154,7.94E-05,0.293769598,0.000179605,998,1450,0.011522734,0.777314933,1290,0.008865478,0.598058491,1610,0.013820486,0.932319576
51,51,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_3,3,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.094,0.881,0.219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881,219,8.81,219,113.905,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,88.1,881,484.55,113.905,0.000881,0.000219,0.000113905,0.259318068,0.000280105,998,1450,0.015256434,1.029187571,1290,0.011738151,0.79184683,1610,0.018298725,1.234418225
52,52,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_8,8,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.145,0.798,0.386,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,798,386,7.98,386,196.99,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79.8,798,438.9,196.99,0.000798,0.000386,0.00019699,0.354935209,0.000392957,998,1450,0.024146929,1.628933668,1290,0.018578411,1.2532856,1610,0.028962077,1.953759902
53,53,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_9,9,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.135,0.698,0.363,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698,363,6.98,698,352.49,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.8,698,383.9,352.49,0.000698,0.000363,0.00035249,0.700270412,0.000446995,998,1450,0.040243751,2.71481314,1290,0.030963148,2.088750623,1610,0.048268772,3.25617498
54,54,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_12,12,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.067,0.442,0.283,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442,283,4.42,442,223.21,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44.2,442,243.1,223.21,0.000442,0.000283,0.00022321,0.631116152,0.000303371,998,1450,0.027729466,1.870608863,1290,0.021334779,1.439228127,1610,0.033259008,2.243627633
55,55,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_23,23,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.168,0.884,0.287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,287,8.84,287,147.92,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,88.4,884,486.2,147.92,0.000884,0.000287,0.00014792,0.293670158,0.000334801,998,1450,0.018960166,1.279038517,1290,0.014587766,0.9840797,1610,0.022741019,1.534092037
56,56,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_E_25,25,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.105,0.52,0.313,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,313,5.2,520,262.6,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52,520,286,262.6,0.00052,0.000313,0.0002626,0.650909906,0.000349634,998,1450,0.031644662,2.134725082,1290,0.024347093,1.642436557,1610,0.037954936,2.56041136
57,57,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,3,LB,Outside Thalweg_2,0.24,DF-1,SAD-DF-1-N-3,SAD-DF-1,SAD-DF-1-N-3_S0-0_D_3,3,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.213,0.853,0.395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,853,395,8.53,395,201.765,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,85.3,853,469.15,201.765,0.000853,0.000395,0.000201765,0.347594398,0.000408129,998,1450,0.024579789,1.790989453,1290,0.018911449,1.377969732,1610,0.029481253,2.148131288
58,58,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,3,LB,Outside Thalweg_2,0.24,DF-1,SAD-DF-1-N-3,SAD-DF-1,SAD-DF-1-N-3_S0-0_D_4,4,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.091,0.695,0.246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,695,246,6.95,246,126.475,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.5,695,382.25,126.475,0.000695,0.000246,0.000126475,0.305875528,0.000278596,998,1450,0.016772715,1.222132362,1290,0.012904762,0.940296662,1610,0.020117368,1.465838205
59,59,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,3,LB,Outside Thalweg_2,0.24,DF-1,SAD-DF-1-N-3,SAD-DF-1,SAD-DF-1-N-3_S0-0_D_6,6,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.209,1.234,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1234,344,12.34,344,178.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,123.4,1234,678.7,178.17,0.001234,0.000344,0.00017817,0.273462499,0.000422898,998,1450,0.021898993,1.595655111,1290,0.016848871,1.227681404,1610,0.026265879,1.913845256
60,60,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,3,LB,Outside Thalweg_2,0.24,DF-1,SAD-DF-1-N-3,SAD-DF-1,SAD-DF-1-N-3_S0-0_D_8,8,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make  dents in the particle.",0,0.206,0.694,0.453,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694,453,6.94,694,350.47,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.4,694,381.7,350.47,0.000694,0.000453,0.00035047,0.625060439,0.000479405,998,1450,0.039756863,2.89685656,1290,0.030588541,2.228813047,1610,0.047684793,3.474519742
61,61,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,3,LB,Outside Thalweg_2,0.24,DF-1,SAD-DF-1-N-3,SAD-DF-1,SAD-DF-1-N-3_S0-0_D_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.168,0.66,0.384,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660,384,6.6,660,333.3,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66,660,363,333.3,0.00066,0.000384,0.0003333,0.662060585,0.00043877,998,1450,0.038337583,2.793441697,1290,0.029496561,2.149246665,1610,0.045982494,3.350482886
62,62,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,3,LB,Outside Thalweg_2,0.24,DF-1,SAD-DF-1-N-3,SAD-DF-1,SAD-DF-1-N-3_S0-0_D_17,17,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents in the particle.",0,0.149,0.564,0.42,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,564,420,5.64,564,284.82,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.4,564,310.2,284.82,0.000564,0.00042,0.00028482,0.585202651,0.000407099,998,1450,0.033530506,2.443177291,1290,0.025798042,1.879756663,1610,0.040216835,2.930372131
63,63,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_3,3,black,Non-Fiber,Black,0,0,0,0.098,0.51,0.316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510,316,5.1,510,257.55,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51,510,280.5,257.55,0.00051,0.000316,0.00025755,0.641553568,0.000346237,998,1450,0.031126819,2.244771787,1290,0.023948669,1.727105413,1610,0.037333828,2.692402516
64,64,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_6,6,black,Non-Fiber,Black,0,0,0,0.061,0.957,0.177,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,957,177,9.57,177,93.285,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.7,957,526.35,93.285,0.000957,0.000177,9.33E-05,0.22665704,0.000250938,998,1450,0.01288756,0.929411747,1290,0.009915562,0.715080289,1610,0.015457473,1.114746069
65,65,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_10,10,black,Non-Fiber,Black,0,0,0,0.076,1.168,0.545,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,545,11.68,545,278.34,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,116.8,1168,642.4,278.34,0.001168,0.000545,0.00027834,0.348863835,0.000561658,998,1450,0.031802959,2.293532958,1290,0.024468885,1.76462178,1610,0.038144798,2.75088717
66,66,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_17,17,black,Non-Fiber,Black,0,0,0,0.074,0.71,0.187,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,710,187,7.1,187,97.05,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71,710,390.5,97.05,0.00071,0.000187,9.71E-05,0.266345622,0.00023444,998,1450,0.013445886,0.96967655,1290,0.010345133,0.746059634,1610,0.016127135,1.16304009
67,67,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_19,19,black,Non-Fiber,Black,0,0,0,0.167,0.923,0.424,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,923,424,9.23,424,216.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.3,923,507.65,216.615,0.000923,0.000424,0.000216615,0.346261932,0.000439291,998,1450,0.026010045,1.875765578,1290,0.020011874,1.443195652,1610,0.031196717,2.249812649
68,68,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_22,22,black,Non-Fiber,Black,0,0,0,1.411,1.91,1.171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,1171,19.1,1910,964.55,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,191,1910,1050.5,964.55,0.00191,0.001171,0.00096455,0.644955297,0.001292126,998,1450,0.089548517,6.457967586,1290,0.068897752,4.96869697,1610,0.107405419,7.745753167
69,69,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,1,RB,Outside Thalweg_1,0.245,DF-1,SAD-DF-1-N-1,SAD-DF-1,SAD-DF-1-N-1_S0-0_D_23,23,black,Non-Fiber,Black,0,0,0,0.086,0.62,0.246,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,620,246,6.2,246,126.1,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62,620,341,126.1,0.00062,0.000246,0.0001261,0.322887839,0.000267925,998,1450,0.016793407,1.211089593,1290,0.012920683,0.931800463,1610,0.020142186,1.452593393
70,70,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_F_6,6,black,Non-Fiber,Black,0,0,0,0.075,0.544,0.291,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544,291,5.44,544,274.72,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,54.4,544,299.2,274.72,0.000544,0.000291,0.00027472,0.690469236,0.000351664,998,1450,0.032937084,2.221910841,1290,0.025341469,1.709516425,1610,0.039505079,2.664982861
71,71,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_F_19,19,black,Non-Fiber,Black,0,0,0,0.163,1.059,0.52,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059,520,10.59,520,265.295,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.9,1059,582.45,265.295,0.001059,0.00052,0.000265295,0.357502772,0.000526675,998,1450,0.030654802,2.067949821,1290,0.023585504,1.591060325,1610,0.036767686,2.48032042
72,72,tire wear,rubbery fragment,tire wear,TRWP,SAD,Low Flow,2,C,Inside Thalweg,0.28,DF-1,SAD-DF-1-N-2,SAD-DF-1,SAD-DF-1-N-2_S0-0_F_24,24,black,Non-Fiber,Black,0,0,0,0.033,0.622,0.279,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,279,6.22,279,142.61,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62.2,622,342.1,142.61,0.000622,0.000279,0.00014261,0.34233609,0.000291417,998,1450,0.018602877,1.254936102,1290,0.014312872,0.965535538,1610,0.022312484,1.50518335
