"","X","Material","Morphology","Material..Raw.Data.","Morphology..Raw.Data.","Site.Code","Flow.Type","Loc.Code","X.Sec.Loc","Test.Group","Depth..m.","Event","Field.ID","Sample.ID","Unique.ID","Particle","Color","X1st.Order.Morph","Color.Group","Confidence....","Comment","QA_Color.Morph","Projected.SA..mm2.","length_mm","width_mm","lengthfiber_mm","OS..Y.N.","filename","Batch..Y.N.","max_cor_new","SpectrumIdentity","Organization","SpectralCollectionMode","InstrumentMode","InstrumentMode.1","library_type","polymer_class","polymer","plastic_or_not","Length..microns.","Width..microns.","material.1","Min.Projected.Height..microns.","Max.Projected.Height..microns.","Projected.Height..microns.","Density..mg.microns3.","X5..Density..mg.microns3.","X95..Density..mg.microns3.","X10..Density..mg.microns3.","X90..Density..mg.microns3.","Min.Projected.Width..microns.","Max.Projected.Width..microns.","Projected.Width..microns.","Height..microns.","a","b","c","CSF","Deqi","water.density","particle.density","delta","D_dimless","P","W","Re","Cd","W_adj","slope","g","shear_velocity","Rouse","Rouse_adj"
"164",164,"PE","fiber","POLY(ETHYLENE)","fiber","SDC","Stormflow","4","T-2",NA,1,"SF-3","SDC-SF-3-N-4","SDC-SF-3","SDC-SF-3-N-4_S0-0_K_2",2,"gray","Fiber","Black",0,"0","0",0.013,1.42,0.234,1.42,"Y","SDC-SF-3-N-4_S0-0_K_2.SPA","Y",0.9,"LDPE.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(ETHYLENE)","plastic",1420,234,NA,1.42,234,117.71,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,1.42,710,355.71,117.71,0.00142,0.000234,0.00011771,0.20420259594973,0.00011771,998,1270,0.272545090180361,1.633738272441,NA,0.009187297404041,1.08143677742967,4.97145961632164,0.009187297404041,0.002,9.81,0.140071410359145,0.16397524270807,0.16397524270807
"165",165,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","4","T-2",NA,1,"SF-3","SDC-SF-3-N-4","SDC-SF-3","SDC-SF-3-N-4_S0-0_K_60",60,"black","Fiber","Black",0,"0","0",0.013,1.499,0.518,1.499,"Y","SDC-SF-3-N-4_S0-0_K_60.SPA","Y",0.7,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1499,518,NA,1.499,749.5,375.4995,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.499,749.5,375.4995,375.4995,0.001499,0.000518,0.0003754995,0.426131527427805,0.0003754995,998,1460,0.462925851703407,6.21826906782133,NA,0.0339862323488961,12.7618132538943,1.96844142944067,0.0339862323488961,0.002,9.81,0.140071410359145,0.606587601669658,0.606587601669658
"166",166,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","4","T-2",NA,1,"SF-3","SDC-SF-3-N-4","SDC-SF-3","SDC-SF-3-N-4_S0-0_L_7",7,"blue","Fiber","Blue",0,"0","0",0.035,3.999,0.93,3.999,"Y","SDC-SF-3-N-4_S0-0_L_7.SPA","Y",0.8,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",3999,930,NA,3.999,930,466.9995,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,3.999,1999.5,1001.7495,466.9995,0.003999,0.00093,0.0004669995,0.242158233152872,0.0004669995,998,1460,0.462925851703407,7.73350842155057,NA,0.0428045621988155,19.9897091445658,1.5433181897566,0.0428045621988155,0.002,9.81,0.140071410359145,0.763977497068532,0.763977497068532
"167",167,"ABS","fiber","ACRYLONITRILE BUTADIENE STYRENE (ABS)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",1.31,"SF-6","SDC-SF-6-N-1","SDC-SF-6","SDC-SF-6-N-1_S1-3_A_3",3,"black","Fiber","Black",0,"0","done",0.024,2.678,0.549,2.678,"Y","SDC-SF-6-N-1_S1-3_A_3.SPA","Y",1,"ABS","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Other Plastic","ACRYLONITRILE BUTADIENE STYRENE (ABS)","plastic",2678,549,NA,2.678,549,275.839,1.11e-09,1.11e-09,1.11e-09,1.11e-09,1.11e-09,2.678,1339,670.839,275.839,0.002678,0.000549,0.000275839,0.227490995475576,0.000275839,998,1110,0.112224448897796,2.84822634570911,NA,0.0113726887717618,3.13703109811401,3.13057841501072,0.0113726887717618,0.002,9.81,0.160319056883454,0.17734461817645,0.17734461817645
"168",168,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",1.31,"SF-6","SDC-SF-6-N-1","SDC-SF-6","SDC-SF-6-N-1_S1-4_A_7",7,"clear","Fiber","Transparent",0,"0","done",0.021,2.548,0.544,2.548,"Y","SDC-SF-6-N-1_S1-4_A_7.SPA","Y",0.9,"fibre_polypropylene_dyed","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",2548,544,NA,2.548,544,273.274,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,2.548,1274,638.274,273.274,0.002548,0.000544,0.000273274,0.232112832881384,0.000273274,998,1000,0.00200400801603218,0.737543773579218,NA,0.000832499286128955,0.227500409917604,10.3356494848379,0.000832499286128955,0.002,9.81,0.160319056883454,0.0129819140392984,0.0129819140392984
"169",169,"Polyesters","fiber","POLYESTERS","fiber","SDC","Stormflow","1","RB","Outside Thalweg_1",1.31,"SF-6","SDC-SF-6-N-1","SDC-SF-6","SDC-SF-6-N-1_S1-5_A_7",7,"clear","Fiber","Transparent",0,"0","done",0.058,6.92,0.79,6.92,"Y","SDC-SF-6-N-1_S1-5_A_7.SPA","Y",0.7,"PEST","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",6920,790,NA,6.92,790,398.46,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,6.92,3460,1733.46,398.46,0.00692,0.00079,0.00039846,0.170419049114714,0.00039846,998,1270,0.272545090180361,5.53036574663868,NA,0.0279226486738633,11.1260585905876,1.82187095974804,0.0279226486738633,0.002,9.81,0.160319056883454,0.435423105909394,0.435423105909394
"170",170,"Polyacrylonitriles (Nitriles)","fiber","POLYACRYLONITRILES (NITRILES)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-1_A_31",31,"red","Fiber","Red",0,"0","done",0.000243,3.46,0.639,3.46,"Y","SDC-SF-6-N-2_S1-1_A_31.SPA","Y",0.9,"PAN","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYACRYLONITRILES (NITRILES)","0","plastic",3460,639,NA,3.46,639,321.23,1.12e-09,1.09e-09,1.14e-09,1.1e-09,1.13e-09,3.46,1730,866.73,321.23,0.00346,0.000639,0.00032123,0.216036742034394,0.00032123,998,1130,0.132264529058116,3.5036460847348,NA,0.0145023181462158,4.65857965810889,2.64236236474787,0.0145023181462158,0.002,9.81,0.161538230769066,0.224440958607318,0.224440958607318
"171",171,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-1_A_36",36,"blue","Fiber","Blue",0,"0","done",0.000146,2.326,0.441,2.326,"Y","SDC-SF-6-N-2_S1-1_A_36.SPA","Y",1,"PP","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",2326,441,NA,2.326,441,221.663,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,2.326,1163,582.663,221.663,0.002326,0.000441,0.000221663,0.218861341446659,0.000221663,998,1000,0.00200400801603218,0.598249981640735,NA,0.00067971018581583,0.150666598918494,12.5762988478861,0.00067971018581583,0.002,9.81,0.161538230769066,0.010519339331931,0.010519339331931
"172",172,"Polyesters","fiber","POLYESTERS","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-1_B_35",35,"blue","Fiber","Blue",0,"0","done",0.202,0.856,0.582,0,"Y","SDC-SF-6-N-2_S1-1_B_35.SPA","Y",1,"Umwelt/PEST","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","POLYESTERS","0","plastic",856,582,NA,0.856,428,214.428,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,0.856,428,214.428,214.428,0.000856,0.000582,0.000214428,0.303796747707288,0.000214428,998,1270,0.272545090180361,2.9761212325459,NA,0.0156632555677584,3.35864056488331,3.11575667001178,0.0156632555677584,0.002,9.81,0.161538230769066,0.242407872941089,0.242407872941089
"173",173,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-1_C_6",6,"clear","Fiber","Transparent",0,"0","done",0.018,2.119,0.099,2.119,"Y","SDC-SF-6-N-2_S1-1_C_6.SPA","Y",0.9,"PET","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2119,99,NA,2.119,99,50.5595,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.119,1059.5,530.8095,50.5595,0.002119,9.9e-05,5.05595e-05,0.110387448397716,5.05595e-05,998,1460,0.462925851703407,0.837264962894791,NA,0.00583766614879787,0.295149481650146,8.98345589234883,0.00583766614879787,0.002,9.81,0.161538230769066,0.0903449623195292,0.0903449623195292
"174",174,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-2_A_32",32,"black","Fiber","Black",0,"0","done",0.036,4.32,0.931,4.32,"Y","SDC-SF-6-N-2_S1-2_A_32.SPA","Y",0.8,"fibre_polypropylene_dyed","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",4320,931,NA,4.32,931,467.66,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,4.32,2160,1082.16,467.66,0.00432,0.000931,0.00046766,0.23319192708535,0.00046766,998,1000,0.00200400801603218,1.2621754032658,NA,0.00139462428764745,0.652209994361207,6.30264687560841,0.00139462428764745,0.002,9.81,0.161538230769066,0.0215835019519496,0.0215835019519496
"175",175,"ABS","fiber","ACRYLONITRILE BUTADIENE STYRENE (ABS)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-2_F_8",8,"black","Fiber","Black",0,"0","0",0.009,1.094,0.26,1.094,"Y","SDC-SF-6-N-2_S1-2_F_8.SPA","Y",1,"ABS","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Other Plastic","ACRYLONITRILE BUTADIENE STYRENE (ABS)","plastic",1094,260,NA,1.094,260,130.547,1.11e-09,1.11e-09,1.11e-09,1.11e-09,1.11e-09,1.094,547,274.047,130.547,0.001094,0.00026,0.000130547,0.244777537331981,0.000130547,998,1110,0.112224448897796,1.3479870676492,NA,0.00567187507090708,0.740446274881706,5.95674225055025,0.00567187507090708,0.002,9.81,0.161538230769066,0.0877791443533815,0.0877791443533815
"176",176,"Poly(ethylene glycol)","fiber","POLY(ETHYLENE GLYCOL)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-2_G_29",29,"black","Fiber","Black",0,"0","0",0.015,1.666,0.356,1.666,"Y","SDC-SF-6-N-2_S1-2_G_29.SPA","Y",0.8,"PET-G","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyethers (POLYGLYCOLS, Oxyalkylenes, GLYCIDYL ETHERS & CYCLIC ETHERS)","POLY(ETHYLENE GLYCOL)","plastic",1666,356,NA,1.666,356,178.833,1.13e-09,1.1e-09,1.16e-09,1.11e-09,1.15e-09,1.666,833,417.333,178.833,0.001666,0.000356,0.000178833,0.232212270328764,0.000178833,998,1150,0.152304609218437,2.04444303154006,NA,0.00928953062863354,1.66127463091042,4.12839183798332,0.00928953062863354,0.002,9.81,0.161538230769066,0.143766750824357,0.143766750824357
"177",177,"Polyamides (POLYLACTAMS)","fiber","POLYAMIDES (POLYLACTAMS)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-2_K_3",3,"clear","Fiber","Transparent",0,"0","0",0.000124,1.307,0.114,1.307,"Y","SDC-SF-6-N-2_S1-2_K_3.SPA","Y",0.9,"PA66","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","POLYAMIDES (POLYLACTAMS)","0","plastic",1307,114,NA,1.307,114,57.6535,1.15e-09,9.08e-10,1.7e-09,8.86e-10,1.4e-09,1.307,653.5,327.4035,57.6535,0.001307,0.000114,5.76535e-05,0.149360396521415,5.76535e-05,998,1400,0.402805611222445,0.911480084152856,NA,0.00602823601820944,0.347548905275838,8.35888668935782,0.00602823601820944,0.002,9.81,0.161538230769066,0.0932942621308539,0.0932942621308539
"178",178,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-3_A_24",24,"clear","Fiber","Transparent",0,"0","0",0.04,4.618,0.608,4.618,"Y","SDC-SF-6-N-2_S1-3_A_24.SPA","Y",0.8,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",4618,608,NA,4.618,608,306.309,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,4.618,2309,1156.809,306.309,0.004618,0.000608,0.000306309,0.182802025505915,0.000306309,998,1460,0.462925851703407,5.07247487651857,NA,0.0307746181777997,9.42654251942366,1.95836477581316,0.0307746181777997,0.002,9.81,0.161538230769066,0.476274533144339,0.476274533144339
"179",179,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-3_A_44",44,"gray","Fiber","Black",0,"0","0",0.04,4.588,0.51,4.588,"Y","SDC-SF-6-N-2_S1-3_A_44.SPA","Y",0.8,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",4588,510,NA,4.588,510,257.294,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,4.588,2294,1149.294,257.294,0.004588,0.00051,0.000257294,0.168202662524891,0.000257294,998,1460,0.462925851703407,4.26078682271487,NA,0.0265632965569898,6.83457682433412,2.20792794042816,0.0265632965569898,0.002,9.81,0.161538230769066,0.411099224476534,0.411099224476534
"180",180,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-3_B_40",40,"black","Fiber","Black",0,"0","0",0.057,6.405,1.585,6.405,"Y","SDC-SF-6-N-2_S1-3_B_40.SPA","Y",1,"polypropylene","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",6405,1585,NA,6.405,1585,795.7025,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,6.405,3202.5,1604.4525,795.7025,0.006405,0.001585,0.0007957025,0.249733338084611,0.0007957025,998,1000,0.00200400801603218,2.14753479839435,NA,0.00228843422895922,1.82091283706843,3.98273170043372,0.00228843422895922,0.002,9.81,0.161538230769066,0.0354162946143498,0.0354162946143498
"181",181,"Polyesters","fiber","POLYESTERS","fiber","SDC","Stormflow","2","T-1",NA,1.33,"SF-6","SDC-SF-6-N-2","SDC-SF-6","SDC-SF-6-N-2_S1-4_A_48",48,"gray","Fiber","Black",0,"0","0",0.027,3.096,0.554,3.096,"Y","SDC-SF-6-N-2_S1-4_A_48.SPA","Y",0.8,"PES","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",3096,554,NA,3.096,554,278.548,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,3.096,1548,775.548,278.548,0.003096,0.000554,0.000278548,0.21268883193712,0.000278548,998,1270,0.272545090180361,3.8660651457981,NA,0.0201532102854826,5.61363641860059,2.44488073415936,0.0201532102854826,0.002,9.81,0.161538230769066,0.311895366649977,0.311895366649977
"182",182,"EVA","fiber","ETHYLENE-VINYL ACETATE","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-1_C_10",10,"blue","Fiber","Blue",0,"0","done",0.008,0.885,0.216,0.885,"Y","SDC-SF-6-N-3_S1-1_C_10.SPA","Y",0.8,"EVA 5. Green Fiber","FLOPP, De Frond et al. 2021","0","TRANSMITTANCE","0","Polymers","Other Plastic","ETHYLENE-VINYL ACETATE","plastic",885,216,NA,0.885,216,108.4425,9.39e-10,9.31e-10,9.47e-10,9.34e-10,9.44e-10,0.885,442.5,221.6925,108.4425,0.000885,0.000216,0.0001084425,0.248028170694576,0.0001084425,998,944,0.0541082164328657,0.878031836175738,NA,0.00182850502176239,0.198287655822467,22.9550460752007,-0.00182850502176239,0.002,9.81,0.163349931129462,0.0279844780025223,-0.0279844780025223
"183",183,"Polyacrylonitriles (Nitriles)","fiber","POLYACRYLONITRILES (NITRILES)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-1_D_16",16,"green","Fiber","Green",0,"0","done",0.009,0.959,0.191,0.959,"Y","SDC-SF-6-N-3_S1-1_D_16.SPA","Y",0.8,"PAN","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYACRYLONITRILES (NITRILES)","0","plastic",959,191,NA,0.959,191,95.9795,1.12e-09,1.09e-09,1.14e-09,1.1e-09,1.13e-09,0.959,479.5,240.2295,95.9795,0.000959,0.000191,9.59795e-05,0.224260350178287,9.59795e-05,998,1130,0.132264529058116,1.04684556047008,NA,0.00471866037930258,0.452894663875272,7.45748134998495,0.00471866037930258,0.002,9.81,0.163349931129462,0.0722170549242968,0.0722170549242968
"184",184,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-2_A_31",31,"blue","Fiber","Blue",0,"0","done",0.018,2.12,0.472,2.12,"Y","SDC-SF-6-N-3_S1-2_A_31.SPA","Y",0.9,"PET","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2120,472,NA,2.12,472,237.06,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.12,1060,531.06,237.06,0.00212,0.000472,0.00023706,0.236984177193007,0.00023706,998,1460,0.462925851703407,3.92571192562899,NA,0.0242119145989175,5.73967647481939,2.44860759113502,0.0242119145989175,0.002,9.81,0.163349931129462,0.370552874303457,0.370552874303457
"185",185,"Polyacrylonitriles (Nitriles)","fiber","POLYACRYLONITRILES (NITRILES)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-2_A_33",33,"blue","Fiber","Blue",0,"0","done",0.015,1.737,0.219,1.737,"Y","SDC-SF-6-N-3_S1-2_A_33.SPA","Y",0.8,"PAN","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYACRYLONITRILES (NITRILES)","0","plastic",1737,219,NA,1.737,219,110.3685,1.12e-09,1.09e-09,1.14e-09,1.1e-09,1.13e-09,1.737,868.5,435.1185,110.3685,0.001737,0.000219,0.0001103685,0.178946485596826,0.0001103685,998,1130,0.132264529058116,1.20378595680059,NA,0.00541996474455658,0.598193378909593,6.49985024805017,0.00541996474455658,0.002,9.81,0.163349931129462,0.0829502147181963,0.0829502147181963
"186",186,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-2_B_45",45,"blue","Fiber","Blue",0,"0","0",0.02,2.316,0.561,2.316,"Y","SDC-SF-6-N-3_S1-2_B_45.SPA","Y",0.9,"PP","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",2316,561,NA,2.316,561,281.658,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,2.316,1158,580.158,281.658,0.002316,0.000561,0.000281658,0.247099224815082,0.000281658,998,1000,0.00200400801603218,0.760171491538805,NA,0.000856380313742143,0.241206366407985,10.0669042735841,0.000856380313742143,0.002,9.81,0.163349931129462,0.0131065300704569,0.0131065300704569
"187",187,"Polyesters","fiber","POLYESTERS","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-2_D_2",2,"black","Fiber","Black",0,"0","0",0.008,0.894,0.157,0.894,"Y","SDC-SF-6-N-3_S1-2_D_2.SPA","Y",0.9,"PES","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",894,157,NA,0.894,157,78.947,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,0.894,447,223.947,78.947,0.000894,0.000157,7.8947e-05,0.210725477099638,7.8947e-05,998,1270,0.272545090180361,1.09573303367938,NA,0.00628120227729022,0.495882076185231,7.13339345852666,0.00628120227729022,0.002,9.81,0.163349931129462,0.0961310824231705,0.0961310824231705
"188",188,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-2_E_18",18,"red","Fiber","Red",0,"0","0",0.018,2.093,0.373,2.093,"Y","SDC-SF-6-N-3_S1-2_E_18.SPA","Y",0.9,"PET.1","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",2093,373,NA,2.093,373,187.5465,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,2.093,1046.5,524.2965,187.5465,0.002093,0.000373,0.0001875465,0.212260866928305,0.0001875465,998,1460,0.462925851703407,3.10576871534623,NA,0.0197868096034001,3.71094688728408,2.90052486152771,0.0197868096034001,0.002,9.81,0.163349931129462,0.302828557480661,0.302828557480661
"189",189,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-2_F_47",47,"black","Fiber","Black",0,"0","0",0.015,1.657,0.54,1.657,"Y","SDC-SF-6-N-3_S1-2_F_47.SPA","Y",0.8,"PET.2","Moore Institute for Plastic Pollution Research","Reflectance","0","Reflectance","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",1657,540,NA,1.657,828.5,415.0785,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,1.657,828.5,415.0785,415.0785,0.001657,0.00054,0.0004150785,0.438805542543239,0.0004150785,998,1460,0.462925851703407,6.87369702827214,NA,0.0366929350453198,15.2304484392088,1.8667429193025,0.0366929350453198,0.002,9.81,0.163349931129462,0.561569490596219,0.561569490596219
"190",190,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-3_A_24",24,"gray","Fiber","Black",0,"0","0",0.000251,2.886,0.554,2.886,"Y","SDC-SF-6-N-3_S1-3_A_24.SPA","Y",1,"PP","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",2886,554,NA,2.886,554,278.443,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,2.886,1443,722.943,278.443,0.002886,0.000554,0.000278443,0.220208084176917,0.000278443,998,1000,0.00200400801603218,0.751494474215323,NA,0.000848442341506484,0.23624283089609,10.1390866581644,0.000848442341506484,0.002,9.81,0.163349931129462,0.0129850428408515,0.0129850428408515
"191",191,"PP","fiber","POLY(PROPYLENE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-3_C_1",1,"black","Fiber","Black",0,"0","0",0.000188,1.451,0.168,1.451,"Y","SDC-SF-6-N-3_S1-3_C_1.SPA","Y",1,"polypropylene","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyolefins (POLYALKENES)","POLY(PROPYLENE)","plastic",1451,168,NA,1.451,168,84.7255,1e-09,9.98e-10,1e-09,9.99e-10,1e-09,1.451,725.5,363.4755,84.7255,0.001451,0.000168,8.47255e-05,0.171603362484511,8.47255e-05,998,1000,0.00200400801603218,0.228667070370346,NA,0.000264136132979541,0.0223790659347581,31.8321306102756,0.000264136132979541,0.002,9.81,0.163349931129462,0.00404248920022808,0.00404248920022808
"192",192,"PET","fiber","POLY(ETHYLENE TEREPHTHALATE)","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-4_A_40",40,"blue","Fiber","Blue",0,"0","0",0.000314,3.639,0.886,3.639,"Y","SDC-SF-6-N-3_S1-4_A_40.SPA","Y",0.8,"PET","Win Cowger and Sebastian Primpke","Transmission","0","Transmission","0","Polyterephthalates","POLY(ETHYLENE TEREPHTHALATE)","plastic",3639,886,NA,3.639,886,444.8195,1.45e-09,1.44e-09,1.46e-09,1.44e-09,1.46e-09,3.639,1819.5,911.5695,444.8195,0.003639,0.000886,0.0004448195,0.247728474821338,0.0004448195,998,1460,0.462925851703407,7.36620777820942,NA,0.0410617001542969,18.2650449317843,1.59745686936057,0.0410617001542969,0.002,9.81,0.163349931129462,0.628431549838757,0.628431549838757
"193",193,"Polyesters","fiber","POLYESTERS","fiber","SDC","Stormflow","3","T-2","Inside Thalweg",1.36,"SF-6","SDC-SF-6-N-3","SDC-SF-6","SDC-SF-6-N-3_S1-4_A_42",42,"blue","Fiber","Blue",0,"0","0",0.000188,1.771,0.529,1.771,"Y","SDC-SF-6-N-3_S1-4_A_42.SPA","Y",0.9,"PES","Win Cowger and Sebastian Primpke","Reflectance","0","Reflectance","0","POLYESTERS","0","plastic",1771,529,NA,1.771,885.5,443.6355,1.01e-09,9.08e-10,1.7e-09,7.51e-10,1.27e-09,1.771,885.5,443.6355,443.6355,0.001771,0.000529,0.0004436355,0.458341492680996,0.0004436355,998,1270,0.272545090180361,6.15737231640046,NA,0.0280557728365561,12.446536810232,2.00922200168099,0.0280557728365561,0.002,9.81,0.163349931129462,0.429381461053703,0.429381461053703
