,X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1247,1247,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_24,24,black,Non-Fiber,Black,0,0,done,0.126,0.525,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525,372,5.25,525,265.125,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52.5,525,288.75,265.125,0.000525,0.000372,0.000265125,0.599928591,0.000372721,998,1450,0.031714934,0.580754411,1290,0.024401159,0.446826752,1610,0.03803922,0.696562851
1248,1248,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_29,29,black,Non-Fiber,Black,0,0,done,0.327,0.862,0.637,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,862,637,8.62,862,435.31,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,86.2,862,474.1,435.31,0.000862,0.000637,0.00043531,0.587455934,0.000620605,998,1450,0.047090565,0.862308371,1290,0.036231019,0.66345161,1610,0.056480911,1.034261586
1249,1249,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_47,47,black,Non-Fiber,Black,0,0,done,0.161,0.832,0.278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,832,278,8.32,278,143.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.2,832,457.6,143.16,0.000832,0.000278,0.00014316,0.297671755,0.000321117,998,1450,0.018487144,0.338531065,1290,0.014223827,0.260462484,1610,0.022173672,0.406037664
1250,1250,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_51,51,black,Non-Fiber,Black,0,0,done,0.157,0.668,0.433,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,433,6.68,668,337.34,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.8,668,367.4,337.34,0.000668,0.000433,0.00033734,0.627242766,0.000460374,998,1450,0.038569731,0.706277413,1290,0.029675173,0.543402919,1610,0.046260935,0.847116439
1251,1251,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_52,52,black,Non-Fiber,Black,0,0,done,0.27,1.141,0.516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,516,11.41,516,263.705,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,114.1,1141,627.55,263.705,0.001141,0.000516,0.000263705,0.343677176,0.000537466,998,1450,0.030427624,0.557181564,1290,0.023410715,0.428690035,1610,0.036495207,0.668289336
1252,1252,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-2_B_53,53,black,Non-Fiber,Black,0,0,done,0.236,1.136,0.288,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1136,288,11.36,288,149.68,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,113.6,1136,624.8,149.68,0.001136,0.000288,0.00014968,0.26168472,0.000365857,998,1450,0.018993844,0.347809611,1290,0.014613678,0.267601306,1610,0.022781413,0.417166447
1253,1253,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_12,12,black,Non-Fiber,Black,0,very squishy,done,0.648,1.468,0.719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1468,719,14.68,719,366.84,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,146.8,1468,807.4,366.84,0.001468,0.000719,0.00036684,0.357066587,0.00072886,998,1450,0.039724758,0.727427915,1290,0.030563839,0.559675908,1610,0.047646286,0.87248457
1254,1254,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_14,14,black,Non-Fiber,Black,0,0,done,0.115,0.616,0.268,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616,268,6.16,268,137.08,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,61.6,616,338.8,137.08,0.000616,0.000268,0.00013708,0.337377676,0.000282855,998,1450,0.01800599,0.329720311,1290,0.013853632,0.253683576,1610,0.02159657,0.395469953
1255,1255,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_22,22,black,Non-Fiber,Black,0,0,done,0.316,0.839,0.539,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,839,539,8.39,839,423.695,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.9,839,461.45,423.695,0.000839,0.000539,0.000423695,0.630054294,0.000576503,998,1450,0.046298242,0.847799593,1290,0.035621414,0.652288698,1610,0.05553059,1.016859607
1256,1256,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_24,24,black,Non-Fiber,Black,0,0,done,0.322,1.174,0.493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174,493,11.74,493,252.37,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,117.4,1174,645.7,252.37,0.001174,0.000493,0.00025237,0.331726541,0.000526645,998,1450,0.029307504,0.536670262,1290,0.022548906,0.41290884,1610,0.035151723,0.643687867
1257,1257,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_31,31,black,Non-Fiber,Black,0,0,done,0.592,1.284,0.742,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,742,12.84,1284,648.42,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,128.4,1284,706.2,648.42,0.001284,0.000742,0.00064842,0.664311755,0.000851677,998,1450,0.065304015,1.195827633,1290,0.050244269,0.920058061,1610,0.078326311,1.434288041
1258,1258,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_49,49,black,Non-Fiber,Black,0,0,done,0.225,0.99,0.37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990,370,9.9,370,189.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,99,990,544.5,189.95,0.00099,0.00037,0.00018995,0.313849065,0.0004113,998,1450,0.023262486,0.425975703,1290,0.017897929,0.327741531,1610,0.027901266,0.510919667
1259,1259,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_52,52,black,Non-Fiber,Black,0,very squishy,done,0.387,0.963,0.639,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,963,639,9.63,963,486.315,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,96.3,963,529.65,486.315,0.000963,0.000639,0.000486315,0.619946329,0.00066888,998,1450,0.051640175,0.945619471,1290,0.039731444,0.727550353,1610,0.06193776,1.134185781
1260,1260,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_54,54,black,Non-Fiber,Black,0,0,done,0.294,0.851,0.515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,851,515,8.51,851,429.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,85.1,851,468.05,429.755,0.000851,0.000515,0.000429755,0.649161184,0.000573217,998,1450,0.046920599,0.859196015,1290,0.036100249,0.661056994,1610,0.056277052,1.030528594
1261,1261,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_56,56,black,Non-Fiber,Black,0,0,done,0.184,0.713,0.343,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,713,343,7.13,343,175.065,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.3,713,392.15,175.065,0.000713,0.000343,0.000175065,0.354003457,0.000349833,998,1450,0.02196797,0.402270912,1290,0.016901941,0.309503297,1610,0.026348611,0.482487896
1262,1262,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_60,60,black,Non-Fiber,Black,0,0,done,0.35,0.925,0.546,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925,546,9.25,925,467.125,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,92.5,925,508.75,467.125,0.000925,0.000546,0.000467125,0.657303467,0.000617906,998,1450,0.050198898,0.919227238,1290,0.03862254,0.707244428,1610,0.060209077,1.102530663
1263,1263,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_61,61,black,Non-Fiber,Black,0,very squishy,done,0.142,0.586,0.401,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586,401,5.86,586,295.93,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,58.6,586,322.3,295.93,0.000586,0.000401,0.00029593,0.610475163,0.000411223,998,1450,0.034670414,0.634874274,1290,0.026675077,0.488466045,1610,0.041584053,0.761474776
1264,1264,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_62,62,black,Non-Fiber,Black,0,0,done,0.195,0.762,0.438,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,762,438,7.62,762,384.81,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.2,762,419.1,384.81,0.000762,0.000438,0.00038481,0.666088305,0.000504536,998,1450,0.043025821,0.787875993,1290,0.033103645,0.606184068,1610,0.051605615,0.944986621
1265,1265,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_65,65,black,Non-Fiber,Black,0,0,done,0.226,1.053,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1053,371,10.53,371,190.765,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.3,1053,579.15,190.765,0.001053,0.000371,0.000190765,0.305209155,0.000420824,998,1450,0.0232989,0.426642513,1290,0.017925946,0.328254568,1610,0.027944942,0.511719446
1266,1266,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_66,66,black,Non-Fiber,Black,0,very squishy,done,0.563,1.388,0.538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1388,538,13.88,538,275.94,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,138.8,1388,763.4,275.94,0.001388,0.000538,0.00027594,0.319321962,0.000590648,998,1450,0.031397636,0.574944135,1290,0.024157033,0.442356383,1610,0.037658649,0.689593947
1267,1267,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_A_70,70,black,Non-Fiber,Black,0,0,done,0.414,1.273,0.616,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1273,616,12.73,616,314.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,127.3,1273,700.15,314.365,0.001273,0.000616,0.000314365,0.355001044,0.00062702,998,1450,0.035096135,0.642669949,1290,0.027002622,0.49446396,1610,0.042094667,0.770824989
1268,1268,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_B_13,13,black,Non-Fiber,Black,0,0,done,0.387,2.014,1.287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1287,20.14,2014,1017.07,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,201.4,2014,1107.7,1017.07,0.002014,0.001287,0.00101707,0.631730489,0.001381432,998,1450,0.093299524,1.708473049,1290,0.071783739,1.31448242,1610,0.111904415,2.049160259
1269,1269,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_8,8,black,Non-Fiber,Black,0,0,done,0.209,1.071,0.414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,414,10.71,414,212.355,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,107.1,1071,589.05,212.355,0.001071,0.000414,0.000212355,0.318909594,0.000454936,998,1450,0.025459965,0.466215276,1290,0.019588647,0.358701464,1610,0.030536945,0.559183428
1270,1270,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_38,38,black,Non-Fiber,Black,0,0,done,0.279,0.918,0.556,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918,556,9.18,918,463.59,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,91.8,918,504.9,463.59,0.000918,0.000556,0.00046359,0.648896338,0.000618515,998,1450,0.049851959,0.912874207,1290,0.038355609,0.702356468,1610,0.059792956,1.094910773
1271,1271,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_40,40,black,Non-Fiber,Black,0,squishy when touched,done,0.247,1.051,0.439,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,439,10.51,439,224.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.1,1051,578.05,224.755,0.001051,0.000439,0.000224755,0.330883982,0.000469814,998,1450,0.02670807,0.489070206,1290,0.020548927,0.376285824,1610,0.032033935,0.586595868
1272,1272,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_47,47,black,Non-Fiber,Black,0,0,done,0.384,1.044,0.568,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044,568,10.44,1044,527.22,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104.4,1044,574.2,527.22,0.001044,0.000568,0.00052722,0.684648183,0.000678704,998,1450,0.055452521,1.015430022,1290,0.042664626,0.781261907,1610,0.066510328,1.217917279
1273,1273,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_55,55,black,Non-Fiber,Black,0,0,done,0.245,1.154,0.423,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154,423,11.54,423,217.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,115.4,1154,634.7,217.27,0.001154,0.000423,0.00021727,0.310975859,0.00047335,998,1450,0.025886791,0.474031197,1290,0.019917043,0.364714957,1610,0.031048885,0.568557924
1274,1274,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_C_58,58,black,Non-Fiber,Black,0,0,done,0.194,0.874,0.395,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874,395,8.74,395,201.87,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.4,874,480.7,201.87,0.000874,0.000395,0.00020187,0.343571807,0.000411522,998,1450,0.024570947,0.449935847,1290,0.018904646,0.346176231,1610,0.029470648,0.539657712
1275,1275,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_D_31,31,black,Non-Fiber,Black,0,0,0,0.291,1.036,0.436,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036,436,10.36,436,223.18,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,103.6,1036,569.8,223.18,0.001036,0.000436,0.00022318,0.332071918,0.000465408,998,1450,0.026564582,0.486442707,1290,0.020438529,0.374264251,1610,0.031861835,0.583444417
1276,1276,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_D_39,39,black,Non-Fiber,Black,0,0,0,0.145,0.906,0.307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,906,307,9.06,307,158.03,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90.6,906,498.3,158.03,0.000906,0.000307,0.00015803,0.299644461,0.000352914,998,1450,0.020016832,0.366542257,1290,0.015400754,0.28201402,1610,0.024008396,0.439634577
1277,1277,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_E_29,29,black,Non-Fiber,Black,0,0,done,0.153,0.947,0.389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,389,9.47,389,199.235,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94.7,947,520.85,199.235,0.000947,0.000389,0.000199235,0.328258397,0.000418686,998,1450,0.024240237,0.443879987,1290,0.018650201,0.341516912,1610,0.029073991,0.532394251
1278,1278,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_20,20,black,Non-Fiber,Black,0,0,done,0.053,0.517,0.219,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,517,219,5.17,219,112.085,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51.7,517,284.35,112.085,0.000517,0.000219,0.000112085,0.333104245,0.000233253,998,1450,0.015314635,0.280437019,1290,0.01178293,0.215765494,1610,0.018368531,0.336359064
1279,1279,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_22,22,black,Non-Fiber,Black,0,0,done,0.085,0.627,0.29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,290,6.27,290,148.135,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62.7,627,344.85,148.135,0.000627,0.00029,0.000148135,0.347396079,0.000299761,998,1450,0.019196016,0.351511718,1290,0.014769227,0.270449671,1610,0.0230239,0.421606793
1280,1280,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_23,23,black,Non-Fiber,Black,0,0,done,0.128,0.722,0.298,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,722,298,7.22,298,152.61,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.2,722,397.1,152.61,0.000722,0.000298,0.00015261,0.329007851,0.000320218,998,1450,0.019587399,0.358678611,1290,0.015070353,0.275963808,1610,0.023493329,0.430202838
1281,1281,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_25,25,black,Non-Fiber,Black,0,0,done,0.129,0.652,0.372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,372,6.52,652,329.26,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,65.2,652,358.6,329.26,0.000652,0.000372,0.00032926,0.668565106,0.000430636,998,1450,0.037990125,0.695663836,1290,0.02922923,0.535236937,1610,0.045565749,0.834386405
1282,1282,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_27,27,black,Non-Fiber,Black,0,0,done,0.261,0.951,0.46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,951,460,9.51,460,234.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.1,951,523.05,234.755,0.000951,0.00046,0.000234755,0.354932425,0.000468293,998,1450,0.027784221,0.508776363,1290,0.021376907,0.391447548,1610,0.033324682,0.610231636
1283,1283,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_28,28,black,Non-Fiber,Black,0,0,done,0.181,0.663,0.523,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,663,523,6.63,663,334.815,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,66.3,663,364.65,334.815,0.000663,0.000523,0.000334815,0.568587487,0.000487835,998,1450,0.038088486,0.69746499,1290,0.029304908,0.536622728,1610,0.045683724,0.836546728
1284,1284,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_36,36,black,Non-Fiber,Black,0,0,done,0.19,0.971,0.323,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,971,323,9.71,323,166.355,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.1,971,534.05,166.355,0.000971,0.000323,0.000166355,0.297046871,0.000373668,998,1450,0.020843964,0.381688451,1290,0.016037142,0.293667354,1610,0.025000466,0.457801079
1285,1285,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_38,38,black,Non-Fiber,Black,0,0,done,0.155,0.691,0.335,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,691,335,6.91,335,170.955,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.1,691,380.05,170.955,0.000691,0.000335,0.000170955,0.355320595,0.000340775,998,1450,0.021559736,0.39479545,1290,0.016587849,0.30375175,1610,0.02585897,0.473521749
1286,1286,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_39,39,black,Non-Fiber,Black,0,0,done,0.213,0.954,0.389,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,389,9.54,389,199.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,95.4,954,524.7,199.27,0.000954,0.000389,0.00019927,0.327109331,0.00041974,998,1450,0.024237977,0.443838597,1290,0.018648462,0.341485067,1610,0.02907128,0.532344607
1287,1287,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_40,40,black,Non-Fiber,Black,0,0,done,0.143,0.785,0.355,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,785,355,7.85,355,181.425,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.5,785,431.75,181.425,0.000785,0.000355,0.000181425,0.343675147,0.00036977,998,1450,0.022559573,0.413104172,1290,0.017357114,0.317838302,1610,0.027058185,0.49548142
1288,1288,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,3,LB,Outside Thalweg_2,0.95,SF-4,SAD-SF-4-N-3,SAD-SF-4,SAD-SF-4-N-3_S1-3_G_42,42,black,Non-Fiber,Black,0,0,done,0.292,0.829,0.563,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829,563,8.29,829,418.645,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,82.9,829,455.95,418.645,0.000829,0.000563,0.000418645,0.612793918,0.000580278,998,1450,0.045771413,0.83815246,1290,0.035216077,0.644866289,1610,0.054898707,1.005288736
