,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length..microns.,Width..microns.,Min.Projected.Height..microns.,Max.Projected.Height..microns.,Projected.Height..microns.,Density..mg.microns3.,X5..Density..mg.microns3.,X95..Density..mg.microns3.,X10..Density..mg.microns3.,X90..Density..mg.microns3.,Min.Projected.Width..microns.,Max.Projected.Width..microns.,Projected.Width..microns.,Height..microns.,a,b,c,CSF,Deqi,water.density,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
1723,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_37,37,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.129,0.733,0.325,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,733,325,7.33,325,166.165,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.3,733,403.15,166.165,0.000733,0.000325,0.000166165,0.340444156,0.000340807,998,1450,0.021015094,0.486254188,1290,0.016168807,0.374119206,1610,0.025205721,0.583218306
1724,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.23,1.13,0.376,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1130,376,11.3,376,193.65,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,113,1130,621.5,193.65,0.00113,0.000376,0.00019365,0.297087485,0.000434939,998,1450,0.023538002,0.544630065,1290,0.018109908,0.419033035,1610,0.028231723,0.653234938
1725,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_40,40,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.416,1.032,0.631,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1032,631,10.32,1032,521.16,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,103.2,1032,567.6,521.16,0.001032,0.000631,0.00052116,0.64582752,0.000697525,998,1450,0.054728632,1.266329189,1290,0.042107673,0.974301267,1610,0.065642088,1.518848336
1726,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_42,42,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.139,1.035,0.266,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1035,266,10.35,266,138.175,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,103.5,1035,569.25,138.175,0.001035,0.000266,0.000138175,0.263341,0.000336318,998,1450,0.01782412,0.412420393,1290,0.013713704,0.317312208,1610,0.021378434,0.494661288
1727,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_45,45,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.439,2.651,0.935,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2651,935,26.51,935,480.755,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,265.1,2651,1458.05,480.755,0.002651,0.000935,0.000480755,0.305360699,0.001060185,998,1450,0.048807874,1.12933272,1290,0.0375523,0.868897527,1610,0.058540669,1.354533354
1728,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_47,47,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.24,0.79,0.501,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,501,7.9,790,398.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79,790,434.5,398.95,0.00079,0.000501,0.00039895,0.634141332,0.000540498,998,1450,0.044141167,1.021352917,1290,0.033961781,0.785818925,1610,0.052943372,1.22502126
1729,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_48,48,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.16,2.28,0.823,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2280,823,22.8,823,422.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,228,2280,1254,422.9,0.00228,0.000823,0.0004229,0.308723966,0.000925815,998,1450,0.04408168,1.019976482,1290,0.033916012,0.784759909,1610,0.052872023,1.22337035
1730,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_51,51,black,Non-Fiber,Black,0,"rubbery texture, bounces back, broke into multiple pieces.",done,0.77,1.419,0.85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1419,850,14.19,1419,716.595,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,141.9,1419,780.45,716.595,0.001419,0.00085,0.000716595,0.652488878,0.000952559,998,1450,0.070656782,1.634879998,1290,0.054362636,1.257860648,1610,0.084746476,1.960891991
1731,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_58,58,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,2.115,2.722,1.212,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2722,1212,27.22,1212,619.61,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,272.2,2722,1497.1,619.61,0.002722,0.001212,0.00061961,0.341132461,0.001269121,998,1450,0.060235553,1.393750144,1290,0.046344644,1.072337701,1610,0.072247146,1.671678348
1732,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_I_60,60,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.216,0.799,0.544,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,799,544,7.99,799,403.495,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,79.9,799,439.45,403.495,0.000799,0.000544,0.000403495,0.612019582,0.000559751,998,1450,0.044437694,1.028214051,1290,0.034189926,0.791097814,1610,0.05329903,1.233250576
1733,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_5,5,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.116,0.591,0.351,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591,351,5.91,591,298.455,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,59.1,591,325.05,298.455,0.000591,0.000351,0.000298455,0.655287012,0.000395601,998,1450,0.035072104,0.811509943,1290,0.026984133,0.624367797,1610,0.042065845,0.973333425
1734,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_10,10,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.152,0.755,0.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,302,7.55,302,154.775,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75.5,755,415.25,154.775,0.000755,0.000302,0.000154775,0.32413346,0.000328008,998,1450,0.019789685,0.457900265,1290,0.015225989,0.352303976,1610,0.023735952,0.549210318
1735,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_19,19,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.229,0.641,0.476,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,641,476,6.41,641,323.705,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,64.1,641,352.55,323.705,0.000641,0.000476,0.000323705,0.586026043,0.000462244,998,1450,0.037148728,0.859559559,1290,0.028581867,0.661336701,1610,0.044556569,1.030964632
1736,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_20,20,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,1.455,2.114,1.249,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2114,1249,21.14,2114,1067.57,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,211.4,2114,1162.7,1067.57,0.002114,0.001249,0.00106757,0.656995886,0.001412607,998,1450,0.097241406,2.250003807,1290,0.074816585,1.731130878,1610,0.116632349,2.698677855
1737,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_24,24,black,Non-Fiber,Black,0,broke into multiple pieces and could make dents in the particle.,done,0.306,0.947,0.662,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947,662,9.47,947,478.235,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,94.7,947,520.85,478.235,0.000947,0.000662,0.000478235,0.604000604,0.000669293,998,1450,0.050864199,1.176912651,1290,0.039134416,0.905505059,1610,0.061007046,1.411601215
1738,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_25,25,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.15,0.574,0.432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574,432,5.74,574,289.87,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,57.4,574,315.7,289.87,0.000574,0.000432,0.00028987,0.582110524,0.000415783,998,1450,0.03399327,0.786547522,1290,0.026154089,0.605161955,1610,0.04077188,0.943393239
1739,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_30,30,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.36,1.284,0.468,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1284,468,12.84,468,240.42,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,128.4,1284,706.2,240.42,0.001284,0.000468,0.00024042,0.310145264,0.000524719,998,1450,0.028065801,0.649395795,1290,0.021593553,0.49963876,1610,0.033662413,0.778892038
1740,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_33,33,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.127,0.61,0.307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610,307,6.1,307,156.55,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,61,610,335.5,156.55,0.00061,0.000307,0.00015655,0.361758685,0.000308347,998,1450,0.020117794,0.465492166,1290,0.015478433,0.35814511,1610,0.02412949,0.558316121
1741,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.167,0.652,0.425,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,425,6.52,652,329.26,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,65.2,652,358.6,329.26,0.000652,0.000425,0.00032926,0.62549049,0.000450186,998,1450,0.037821829,0.87513398,1290,0.029099744,0.673319508,1610,0.045363893,1.049644754
1742,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.159,0.636,0.423,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636,423,6.36,636,321.18,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.6,636,349.8,321.18,0.000636,0.000423,0.00032118,0.619226811,0.000442095,998,1450,0.037052605,0.857335418,1290,0.028507911,0.659625469,1610,0.044441277,1.028296975
1743,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_41,41,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,2.274,2.887,1.874,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2887,1874,28.87,2887,1457.935,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,288.7,2887,1587.85,1457.935,0.002887,0.001874,0.001457935,0.626801427,0.001990604,998,1450,0.124383419,2.87802469,1290,0.095699384,2.214323991,1610,0.14918676,3.451932603
1744,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_43,43,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.313,1.054,0.626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054,626,10.54,1054,532.27,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105.4,1054,579.7,532.27,0.001054,0.000626,0.00053227,0.655276385,0.00070553,998,1450,0.055713938,1.28912752,1290,0.042865758,0.99184208,1610,0.066823874,1.54619289
1745,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_44,44,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.524,1.279,0.769,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1279,769,12.79,1279,645.895,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,127.9,1279,703.45,645.895,0.001279,0.000769,0.000645895,0.65127361,0.000859646,998,1450,0.065014526,1.504327602,1290,0.050021539,1.157414914,1610,0.077979095,1.804306096
1746,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_45,45,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.125,0.483,0.367,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,367,4.83,483,243.915,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.3,483,265.65,243.915,0.000483,0.000367,0.000243915,0.579337861,0.000350981,998,1450,0.029599399,0.68488069,1290,0.022773488,0.526940491,1610,0.035501826,0.821452989
1747,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.379,1.17,0.617,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,617,11.7,1170,590.85,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,117,1170,643.5,590.85,0.00117,0.000617,0.00059085,0.695411274,0.000752748,998,1450,0.060808068,1.406997182,1290,0.046785131,1.082529843,1610,0.072933826,1.687566984
1748,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_53,53,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.343,0.903,0.587,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,903,587,9.03,903,456.015,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90.3,903,496.65,456.015,0.000903,0.000587,0.000456015,0.626348732,0.000622924,998,1450,0.049083367,1.135707177,1290,0.037764261,0.873801971,1610,0.058871098,1.362178943
1749,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.382,1.696,0.362,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1696,362,16.96,362,189.48,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,169.6,1696,932.8,189.48,0.001696,0.000362,0.00018948,0.241822199,0.000488164,998,1450,0.022816398,0.527933352,1290,0.017554713,0.406186747,1610,0.027366223,0.633208727
1750,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_56,56,black,Non-Fiber,Black,0,"soft texture, emits a powdery form.",done,0.382,1.45,0.63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1450,630,14.5,630,322.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,145,1450,797.5,322.25,0.00145,0.00063,0.00032225,0.337162022,0.000665223,998,1450,0.035675786,0.82547813,1290,0.0274486,0.635114783,1610,0.042789907,0.990087013
1751,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_58,58,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.791,1.261,0.864,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261,864,12.61,1261,636.805,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,126.1,1261,693.55,636.805,0.001261,0.000864,0.000636805,0.610087392,0.000885275,998,1450,0.064002156,1.480903055,1290,0.049242632,1.139392297,1610,0.076764849,1.776210453
1752,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_60,60,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.299,0.737,0.574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,574,7.37,737,372.185,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,73.7,737,405.35,372.185,0.000737,0.000574,0.000372185,0.572228094,0.000539982,998,1450,0.041470729,0.959563438,1290,0.031907172,0.738278705,1610,0.049740421,1.15091032
1753,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_61,61,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.295,0.904,0.515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904,515,9.04,904,456.52,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,90.4,904,497.2,456.52,0.000904,0.000515,0.00045652,0.669070649,0.000596777,998,1450,0.049343423,1.141724444,1290,0.037964346,0.878431598,1610,0.059183012,1.369396116
1754,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_62,62,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.147,0.535,0.411,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,411,5.35,535,270.175,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.5,535,294.25,270.175,0.000535,0.000411,0.000270175,0.576165644,0.000390194,998,1450,0.032110661,0.742987099,1290,0.024705628,0.571646992,1610,0.038513859,0.891146416
1755,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_63,63,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.305,0.938,0.513,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,938,513,9.38,938,473.69,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,93.8,938,515.9,473.69,0.000938,0.000513,0.00047369,0.682863838,0.000610855,998,1450,0.050891776,1.177550754,1290,0.039155634,0.905996009,1610,0.061040123,1.412366563
1756,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_J_65,65,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.259,0.975,0.428,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975,428,9.75,428,218.875,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.5,975,536.25,218.875,0.000975,0.000428,0.000218875,0.338822285,0.000450348,998,1450,0.026188966,0.605968961,1290,0.020149534,0.46622658,1610,0.031411317,0.726805444
1757,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_2,2,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.26,0.8,0.481,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,481,8,800,404,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,80,800,440,404,8.00E-04,0.000481,0.000404,0.651274139,0.000537698,998,1450,0.044666917,1.033517897,1290,0.034366288,0.795178541,1610,0.053573963,1.239612064
1758,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_4,4,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.251,1.022,0.406,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022,406,10.22,406,208.11,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,102.2,1022,562.1,208.11,0.001022,0.000406,0.00020811,0.323075842,0.000442001,998,1450,0.025073673,0.580162934,1290,0.019291438,0.446371676,1610,0.030073623,0.695853429
1759,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_5,5,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.199,0.692,0.525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,692,525,6.92,692,349.46,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.2,692,380.6,349.46,0.000692,0.000525,0.00034946,0.579782061,0.000502598,998,1450,0.039466831,0.913196595,1290,0.030365393,0.702604511,1610,0.047336926,1.095297449
1760,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_6,6,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.19,0.764,0.364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,764,364,7.64,364,185.82,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,76.4,764,420.2,185.82,0.000764,0.000364,0.00018582,0.352366883,0.000372474,998,1450,0.023034048,0.532969419,1290,0.017722171,0.410061448,1610,0.027627276,0.639249038
1761,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_7,7,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.133,0.502,0.451,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,451,5.02,502,253.51,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.2,502,276.1,253.51,0.000502,0.000451,0.00025351,0.532788652,0.000385737,998,1450,0.030357293,0.702417077,1290,0.023356603,0.540432815,1610,0.036410851,0.842486312
1762,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_11,11,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.42,1.05,0.837,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,837,10.5,1050,530.25,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,105,1050,577.5,530.25,0.00105,0.000837,0.00053025,0.5656181,0.000775292,998,1450,0.055002537,1.2726669,1290,0.042318413,0.97917744,1610,0.065970613,1.526449853
1763,tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,2,C,Inside Thalweg,1.19,SF-2,SAD-SF-2-N-2,SAD-SF-2,SAD-SF-2-N-2_S0-0_K_13,13,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.196,0.75,0.434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,434,7.5,750,378.75,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,75,750,412.5,378.75,0.00075,0.000434,0.00037875,0.663860984,0.0004977,998,1450,0.042473419,0.98276401,1290,0.032678632,0.756128997,1610,0.050943058,1.178737325
