Material,Morphology,Material (Raw Data),Morphology (Raw Data),Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length (microns),Width (microns),Min Projected Height (microns),Max Projected Height (microns),Projected Height (microns),Density (mg/microns3),5% Density (mg/microns3),95% Density (mg/microns3),10% Density (mg/microns3),90% Density (mg/microns3),Min Projected Width (microns),Max Projected Width (microns),Projected Width (microns) 
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_A_22,22,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.121,0.567,0.452,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567,452,5.67,567,286.335,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.7,567,311.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_A_67,67,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.056,0.554,0.196,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554,196,5.54,196,100.77,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.4,554,304.7
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_A_85,85,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.443,0.972,0.622,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,972,622,9.72,972,490.86,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,97.2,972,534.6
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_16,16,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.101,1.016,0.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1016,300,10.16,300,155.08,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,101.6,1016,558.8
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_19,19,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.057,0.5,0.32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,320,5,500,252.5,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50,500,275
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_27,27,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.16,0.728,0.49,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,728,490,7.28,728,367.64,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,72.8,728,400.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_29,29,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.131,0.716,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,371,7.16,716,361.58,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.6,716,393.8
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_36,36,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.068,0.501,0.231,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,231,5.01,231,118.005,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,50.1,501,275.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_91,91,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.068,0.634,0.344,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,344,6.34,634,320.17,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,63.4,634,348.7
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_B_99,99,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.087,1.073,0.213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1073,213,10.73,213,111.865,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,107.3,1073,590.15
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_C_9,9,black,Non-Fiber,Black,0,"bounces back, rubbery texture.",0,0.023,0.413,0.162,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413,162,4.13,162,83.065,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,41.3,413,227.15
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_C_22,22,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.084,0.879,0.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,879,430,8.79,430,219.395,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.9,879,483.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_C_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.077,0.411,0.324,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411,324,4.11,411,207.555,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,41.1,411,226.05
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_C_85,85,black,Non-Fiber,Black,0,"rubbery texture, bounce back.",0,0.039,0.46,0.165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,165,4.6,165,84.8,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,46,460,253
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_D_16,16,black,Non-Fiber,Black,0,broken down into pieces.,done,0.1,0.834,0.345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,834,345,8.34,345,176.67,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,83.4,834,458.7
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_D_23,23,black,Non-Fiber,Black,0,broken down into pieces.,done,0.025,0.556,0.167,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556,167,5.56,167,86.28,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,55.6,556,305.8
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_D_66,66,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.301,0.981,0.536,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981,536,9.81,981,495.405,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.1,981,539.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_D_84,84,black,Non-Fiber,Black,0,"could make dents, rubbery texture, tears apart easily, squishy",done,0.619,1.248,0.839,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248,839,12.48,1248,630.24,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,124.8,1248,686.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_24,24,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.095,0.818,0.197,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,818,197,8.18,197,102.59,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81.8,818,449.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_51,51,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.128,0.577,0.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,330,5.77,577,291.385,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,57.7,577,317.35
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_72,72,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.147,0.805,0.368,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,368,8.05,368,188.025,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,80.5,805,442.75
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_E_104,104,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.032,0.373,0.125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,125,3.73,125,64.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,37.3,373,205.15
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_10,10,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.099,0.565,0.352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,565,352,5.65,565,285.325,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,56.5,565,310.75
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_12,12,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.204,1.1,0.371,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,371,11,371,191,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,110,1100,605
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_21,21,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.085,0.528,0.326,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,528,326,5.28,528,266.64,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,52.8,528,290.4
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_39,39,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.095,0.512,0.294,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,512,294,5.12,512,258.56,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,51.2,512,281.6
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_54,54,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.113,0.827,0.342,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,827,342,8.27,342,175.135,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,82.7,827,454.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_G_114,114,black,Non-Fiber,Black,0,"rubbery texture, bounces back, tears apart easily.",0,0.079,0.497,0.289,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,289,4.97,497,250.985,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,49.7,497,273.35
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_52,52,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.077,0.535,0.263,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,263,5.35,263,134.175,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,53.5,535,294.25
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_H_103,103,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.445,1.506,0.571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1506,571,15.06,571,293.03,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,150.6,1506,828.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_74,74,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.163,0.986,0.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986,470,9.86,470,239.93,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98.6,986,542.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_91,91,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.108,0.773,0.267,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,267,7.73,267,137.365,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,77.3,773,425.15
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_I_111,111,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.18,1.046,0.361,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046,361,10.46,361,185.73,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,104.6,1046,575.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_1,1,black,Non-Fiber,Black,0,"breaks apart easily, broke into multiple pieces in a powdery form, squishy",done,0.078,0.787,0.154,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,154,7.87,154,80.935,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,78.7,787,432.85
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_77,77,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.109,0.846,0.211,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,211,8.46,211,109.73,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,84.6,846,465.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_88,88,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.133,0.59,0.339,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590,339,5.9,590,297.95,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,59,590,324.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_J_99,99,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.142,0.74,0.431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,431,7.4,740,373.7,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74,740,407
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_K_38,38,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.028,0.446,0.133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446,133,4.46,133,68.73,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,44.6,446,245.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_K_53,53,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.121,0.621,0.441,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621,441,6.21,621,313.605,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62.1,621,341.55
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_44,44,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.042,0.395,0.163,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395,163,3.95,163,83.475,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,39.5,395,217.25
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_48,48,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.041,0.359,0.223,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,223,3.59,359,181.295,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,35.9,359,197.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_L_62,62,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.051,0.409,0.237,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409,237,4.09,409,206.545,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,40.9,409,224.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_27,27,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.118,1.038,0.548,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038,548,10.38,1038,524.19,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,103.8,1038,570.9
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_34,34,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.06,0.814,0.128,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,814,128,8.14,128,68.07,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,81.4,814,447.7
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_35,35,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.024,0.41,0.136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410,136,4.1,136,70.05,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,41,410,225.5
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_M_48,48,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.043,0.404,0.242,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404,242,4.04,404,204.02,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,40.4,404,222.2
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_42,42,black,Non-Fiber,Black,0,0,done,0.086,0.486,0.415,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,415,4.86,486,245.43,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,48.6,486,267.3
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_50,50,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.081,0.696,0.418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,696,418,6.96,696,351.48,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,69.6,696,382.8
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_77,77,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.135,0.889,0.273,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889,273,8.89,273,140.945,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,88.9,889,488.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_N_80,80,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.131,0.719,0.302,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,302,7.19,302,154.595,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,71.9,719,395.45
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_Q_72,72,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.111,0.873,0.353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,873,353,8.73,353,180.865,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,87.3,873,480.15
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_R_30,30,black,Non-Fiber,Black,0,0,done,0.125,0.623,0.307,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,623,307,6.23,307,156.615,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,62.3,623,342.65
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_R_56,56,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.11,0.495,0.334,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,334,4.95,495,249.975,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,49.5,495,272.25
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_S_2,2,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.128,0.709,0.285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,285,7.09,285,146.045,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,70.9,709,389.95
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_S_14,14,black,Non-Fiber,Black,0,"rubbery texture, bounces back, could make dents.",0,0.281,0.98,0.516,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,980,516,9.8,980,494.9,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,98,980,539
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_S_20,20,black,Non-Fiber,Black,0,"rubbery texture, bounces back.",0,0.18,0.74,0.364,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,740,364,7.4,364,185.7,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,74,740,407
tire wear,rubbery fragment,tire wear,TRWP,SDC,Stormflow,2,SC,NA,1.06,SF-3,SDC-SF-3-N-2,SDC-SF-3,SDC-SF-3-N-2_S0-0_T_12,12,black,Non-Fiber,Black,0,"rubbery texture, could make dents.",0,0.347,2.24,0.345,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2240,345,22.4,345,183.7,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,224,2240,1232
