Material,Morphology,Material (Raw Data),Morphology (Raw Data),Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,Confidence....,Comment,QA_Color.Morph,Projected.SA..mm2.,length_mm,width_mm,lengthfiber_mm,OS..Y.N.,filename,Batch..Y.N.,max_cor_new,SpectrumIdentity,Organization,SpectralCollectionMode,InstrumentMode,InstrumentMode.1,library_type,polymer_class,plastic_or_not,Length (microns),Width (microns),Min Projected Height (microns),Max Projected Height (microns),Projected Height (microns),Density (mg/microns3),5% Density (mg/microns3),95% Density (mg/microns3),10% Density (mg/microns3),90% Density (mg/microns3),Min Projected Width (microns),Max Projected Width (microns),Projected Width (microns) 
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_4,4,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_5,5,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_6,6,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_8,8,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_10,10,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_11,11,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_13,13,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_14,14,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_15,15,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_16,16,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_17,17,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_19,19,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_20,20,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_21,21,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_23,23,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_24,24,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_27,27,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_28,28,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_30,30,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_31,31,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_32,32,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_35,35,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_37,37,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_38,38,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_40,40,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_41,41,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_43,43,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_45,45,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_I_47,47,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_4,4,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_6,6,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_8,8,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_11,11,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_15,15,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_18,18,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_22,22,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_29,29,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_33,33,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_34,34,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_35,35,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_53,53,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_J_54,54,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_9,9,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_12,12,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_18,18,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_19,19,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_20,20,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_27,27,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_K_28,28,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_2,2,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_8,8,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_13,13,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_15,15,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_17,17,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_26,26,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_27,27,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_29,29,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_30,30,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_L_35,35,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
tire wear,rubbery fragment,tire wear,TRWP,SAD,Stormflow,1,RB,Outside Thalweg_1,1.09,SF-6,SAD-SF-6-N-1,SAD-SF-6,SAD-SF-6-N-1_S1-2_M_2,2,black,Non-Fiber,Black,0,0,0,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.45E-09,1.20E-09,1.70E-09,1.29E-09,1.61E-09,0,0,0
