X,Material,Morphology,Material..Raw.Data.,Morphology..Raw.Data.,Site.Code,Flow.Type,Loc.Code,X.Sec.Loc,Test.Group,Depth..m.,Event,Field.ID,Sample.ID,Unique.ID,Particle,Color,X1st.Order.Morph,Color.Group,a,b,c,CSF,Deqi,particle.density_mean,W_adj_mean,Rouse_adj_mean,particle.density_10,W_adj_10,Rouse_adj_10,particle.density_90,W_adj_90,Rouse_adj_90
503,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-4_A_27,27,green,Non-Fiber,Green,0.000631,0.000463,0.000318655,0.589543102,0.000453221,1010,0.004159872,0.079599589,751,-0.012401077,-0.23729593,1270,0.02705905,0.517777792
504,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_1,1,green,Non-Fiber,Green,0.001784,0.000852,0.00043492,0.352770416,0.000871127,1010,0.005155641,0.09865373,751,-0.024240387,-0.463842377,1270,0.033536306,0.641720785
505,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_7,7,green,Non-Fiber,Green,0.002416,0.000887,0.00045558,0.311210596,0.000992038,1010,0.005306127,0.10153331,751,-0.027241463,-0.521268301,1270,0.034515189,0.660451814
506,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_13,13,blue,Non-Fiber,Blue,0.001015,0.000849,0.000512575,0.552167135,0.000761571,1010,0.006058051,0.115921459,751,-0.022284331,-0.426413035,1270,0.03940629,0.754043554
507,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_16,16,blue,Non-Fiber,Blue,0.003489,0.002066,0.001761945,0.656261164,0.002333142,1150,0.075495091,1.444606598,886,-0.039630815,-0.758339864,1400,0.135315701,2.589280336
508,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_17,17,blue,Non-Fiber,Blue,0.001696,0.001054,0.00085648,0.640595667,0.001152554,1150,0.042325208,0.809897359,886,-0.02054073,-0.393049061,1400,0.07586275,1.45164179
509,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_18,18,blue,Non-Fiber,Blue,0.00231,0.000522,0.00027255,0.24820181,0.000690096,1150,0.015897555,0.304201404,886,-0.010577836,-0.202408023,1400,0.028494419,0.545243747
510,Polyamides (POLYLACTAMS),fragment,polyamides (polylactams),fragment,SDC,Stormflow,3,T-1,Inside Thalweg,0.87,SF-2,SDC-SF-2-N-3,SDC-SF-2,SDC-SF-2-N-3_S1-5_A_32,32,gray,Non-Fiber,Black,0.000858,0.000448,0.00043329,0.698869383,0.000550192,1150,0.024681358,0.472280415,886,-0.008975442,-0.171746041,1400,0.044238311,0.846504781
511,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_1,1,green,Non-Fiber,Green,0.000938,0.000349,0.00017919,0.313184051,0.00038855,1010,0.002516286,0.027131587,751,-0.009531509,-0.102772495,1270,0.016367885,0.176484998
512,PP,fragment,poly(propylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_4,4,green,Non-Fiber,Green,0.001086,0.000285,0.00014793,0.265900353,0.000357748,1000,0.000728659,0.007856692,999,0.000480736,0.005183484,1000,0.000728659,0.007856692
513,Polyesters,fragment,polyesters,fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_5,5,green,Non-Fiber,Green,0.002146,0.001008,0.00051473,0.349972852,0.00103647,1010,0.005896417,0.063577496,751,-0.028712273,-0.309587062,1270,0.038354894,0.413557606
514,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_7,7,black,Non-Fiber,Black,0.001151,0.000647,0.000581255,0.673560948,0.000756453,1010,0.006788505,0.07319634,751,-0.022908827,-0.247012011,1270,0.044157729,0.476126066
515,other plastic,fragment,other plastic,fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_12,12,black,Non-Fiber,Black,0.000527,0.000397,0.000266135,0.58183713,0.000381857,1380,0.028698109,0.309434336,1360,0.027786919,0.299609533,1410,0.030029879,0.323794013
516,PE,fragment,poly(ethylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-1_A_14,14,green,Non-Fiber,Green,0.000899,0.000561,0.000453995,0.639278051,0.000611774,1010,0.005551485,0.059858301,751,-0.017951006,-0.193554837,1270,0.036111186,0.389365062
517,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_11,11,red,Non-Fiber,Red,0.00082,0.000337,0.0001726,0.328336311,0.000362656,1330,0.017959062,0.193641694,1330,0.017959062,0.193641694,1330,0.017959062,0.193641694
518,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_16,16,white,Non-Fiber,White,0.001144,0.000548,0.00027972,0.353280957,0.000559728,1330,0.026555221,0.286328872,1330,0.026555221,0.286328872,1330,0.026555221,0.286328872
519,polystyrene,fragment,POLYSTYRENE,fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_A_18,18,white,Non-Fiber,White,0.000645,0.000514,0.000325725,0.565704555,0.000476202,1050,0.010176594,0.109728048,1050,0.010176594,0.109728048,1050,0.010176594,0.109728048
520,PP,fragment,poly(propylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_1,1,black,Non-Fiber,Black,0.000964,0.000522,0.00048682,0.686269414,0.000625708,1000,0.002012917,0.021704069,999,0.00132803,0.014319345,1000,0.002012917,0.021704069
521,Polyesters,fragment,POLYESTERS,fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_2,2,black,Non-Fiber,Black,0.000498,0.000217,0.00011099,0.337628666,0.000228906,1010,0.0017239,0.018587768,751,-0.004561497,-0.049183856,1270,0.011213588,0.120909337
522,Polyurethanes (isocyanates),fragment,polyurethanes (isocyanates),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_12,12,white,Non-Fiber,White,0.000576,0.000432,0.00029088,0.583123772,0.000416748,1190,0.020396209,0.219919972,1190,0.020396209,0.219919972,1190,0.020396209,0.219919972
523,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_13,13,white,Non-Fiber,White,0.000692,0.000487,0.00034946,0.601977064,0.000490167,1010,0.004484826,0.048357167,751,-0.013698085,-0.147698159,1270,0.029172807,0.31455272
524,PP,fragment,poly(propylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-2_B_16,16,black,Non-Fiber,Black,0.000883,0.000506,0.000445915,0.667108496,0.000584056,1000,0.001872893,0.020194273,999,0.001235649,0.013323251,1000,0.001872893,0.020194273
525,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_1,1,green,Non-Fiber,Green,0.001714,0.000875,0.00086557,0.706793847,0.001090872,1010,0.009365197,0.100979252,751,-0.033580692,-0.36208028,1270,0.060918545,0.656847792
526,PP,fragment,poly(propylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_8,8,black,Non-Fiber,Black,0.001947,0.001117,0.000983235,0.666726577,0.001288325,1000,0.003525499,0.038013323,999,0.002325962,0.02507944,1000,0.003525499,0.038013323
527,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_10,10,blue,Non-Fiber,Blue,0.00046,0.00027,0.0002323,0.659156307,0.000306707,1010,0.003254575,0.035092109,751,-0.007538515,-0.08128324,1270,0.021170292,0.22826644
528,Polyurethanes (isocyanates),fragment,POLYURETHANES (ISOCYANATES),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_11,11,blue,Non-Fiber,Blue,0.00119,0.000827,0.00060095,0.605776057,0.00083939,1190,0.036538646,0.393974104,1190,0.036538646,0.393974104,1190,0.036538646,0.393974104
529,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_A_17,17,green,Non-Fiber,Green,0.001363,0.000217,0.000115315,0.212035222,0.0003243,1330,0.01263278,0.136211619,1330,0.01263278,0.136211619,1330,0.01263278,0.136211619
530,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_B_7,7,gray,Non-Fiber,Black,0.000555,0.000419,0.000280275,0.581207029,0.000402436,1010,0.003750408,0.040438381,751,-0.0106471,-0.11480123,1270,0.024395579,0.263042758
531,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-3_B_9,9,white,Non-Fiber,White,0.000597,0.000404,0.000301485,0.613886187,0.000417388,1330,0.029253748,0.315425454,1330,0.029253748,0.315425454,1330,0.029253748,0.315425454
532,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_1,1,blue,Non-Fiber,Blue,0.003808,0.001762,0.00090004,0.347464459,0.001821049,1010,0.009215646,0.099366734,751,-0.047110375,-0.507962663,1270,0.059945748,0.646358719
533,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_16,16,white,Non-Fiber,White,0.000792,0.000548,0.00039996,0.607104832,0.000557837,1330,0.036648869,0.395162574,1330,0.036648869,0.395162574,1330,0.036648869,0.395162574
534,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_20,20,green,Non-Fiber,Green,0.001375,0.000853,0.000694375,0.641162645,0.00093386,1010,0.007800614,0.0841093,751,-0.028219136,-0.304269857,1270,0.050741276,0.547112468
535,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_26,26,blue,Non-Fiber,Blue,0.001123,0.00041,0.000210615,0.310389836,0.000459428,1010,0.002861811,0.030857174,751,-0.011769009,-0.126898104,1270,0.018615449,0.200719119
536,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-4_A_32,32,red,Non-Fiber,Red,0.000702,0.000375,0.00035451,0.690946308,0.000453592,1450,0.040392033,0.435522839,1440,0.039853458,0.429715714,1460,0.040925862,0.441278795
537,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_4,4,clear,Non-Fiber,Transparent,0.002377,0.000857,0.000440385,0.308551396,0.000964452,1010,0.005161115,0.055649174,751,-0.026489055,-0.285615446,1270,0.033571913,0.361985621
538,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_12,12,green,Non-Fiber,Green,0.000978,0.000427,0.00021839,0.337947613,0.000450125,1010,0.002962774,0.031945795,751,-0.011552486,-0.124563459,1270,0.01927219,0.207800359
539,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_32,32,green,Non-Fiber,Green,0.000838,0.000279,0.00014369,0.297168269,0.00032267,1000,0.000717199,0.007733122,999,0.000473175,0.005101958,1000,0.000717199,0.007733122
540,PP,fragment,poly(propylene),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_39,39,black,Non-Fiber,Black,0.001711,0.000495,0.000256055,0.27823109,0.000600799,1000,0.001133597,0.012222886,999,0.000747895,0.008064098,1000,0.001133597,0.012222886
541,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,4,T-2,NA,2.74,SF-2,SDC-SF-2-N-4,SDC-SF-2,SDC-SF-2-N-4_S1-5_A_40,40,black,Non-Fiber,Black,0.001009,0.000484,0.000247045,0.353514966,0.000494126,1010,0.003279722,0.035363256,751,-0.01299381,-0.140104388,1270,0.021333869,0.230030194
542,Poly(vinyl acetate),film,POLY(VINYL ACETATE),film,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-1_B_16,16,black,Non-Fiber,Black,0.001349,0.000864,6.81E-05,0.063101616,0.00042981,1190,0.005506044,0.120058461,1170,0.005154375,0.112390371,1210,0.00584333,0.127412944
543,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-2_A_3,3,blue,Non-Fiber,Blue,0.001095,0.000737,0.000552975,0.615551925,0.00076418,1010,0.006483921,0.141380919,751,-0.022770536,-0.496508115,1270,0.042176476,0.919651735
544,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-3_A_7,7,gray,Non-Fiber,Black,0.002154,0.001058,0.00053977,0.357555168,0.00107147,1380,0.048914932,1.066582755,1360,0.047361841,1.032717846,1410,0.051184889,1.116078827
545,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_14,14,green,Non-Fiber,Green,0.001052,0.000831,0.00053126,0.568196738,0.000774417,1380,0.049811604,1.086134567,1360,0.048230044,1.051648872,1410,0.052123173,1.136537965
546,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-4_A_15,15,gray,Non-Fiber,Black,0.001587,0.001009,0.000801435,0.633336122,0.001086706,1450,0.077119977,1.681589537,1440,0.076091683,1.659167749,1460,0.07813921,1.703813759
547,polystyrene,foam,POLYSTYRENE,foam,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_24,24,white,Non-Fiber,White,0.003351,0.002025,0.001692255,0.649630009,0.002256083,31,-0.140238179,-3.05787247,18.6,-0.141264227,-3.080245288,43.4,-0.139206116,-3.035368494
548,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Stormflow,1,RB,Outside Thalweg_1,0.67,SF-4,SDC-SF-4-N-1,SDC-SF-4,SDC-SF-4-N-1_S1-5_A_27,27,green,Non-Fiber,Green,0.001772,0.000551,0.00028436,0.287780158,0.000652371,1450,0.031939552,0.69643715,1440,0.03151368,0.687151075,1460,0.032361672,0.705641402
549,PET,fragment,POLY(ETHYLENE TEREPHTHALATE),fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_A_27,27,green,Non-Fiber,Green,0.002177,0.000474,0.000247885,0.244023618,0.000634788,1450,0.028304726,0.636471826,1440,0.027927319,0.62798531,1460,0.028678807,0.644883565
550,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_39,39,black,Non-Fiber,Black,0.002009,0.001152,0.001014545,0.666891385,0.001329131,1380,0.084477097,1.899587099,1360,0.081794877,1.839273594,1410,0.088397359,1.987739752
551,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_4,4,green,Non-Fiber,Green,0.010299,0.001442,0.000772495,0.200454365,0.002255374,939,-0.02245211,-0.504867468,934,-0.023615287,-0.531023165,944,-0.021246561,-0.477758992
552,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_B_43,43,green,Non-Fiber,Green,0.00415,0.002171,0.00209575,0.698209116,0.002662865,1000,0.006478913,0.145687541,999,0.004274489,0.096117931,1000,0.006478913,0.145687541
553,CA,fragment,CELLULOSE ACETATE,fragment,SDC,Stormflow,2,SC,NA,0.63,SF-4,SDC-SF-4-N-2,SDC-SF-4,SDC-SF-4-N-2_S0-0_C_3,3,blue,Non-Fiber,Blue,0.001045,0.000773,0.000527725,0.587164481,0.000752606,1300,0.043124876,0.969723872,1280,0.041387877,0.93066501,1320,0.044816425,1.007760761
554,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_A_24,24,Black,Non-Fiber,Black,0.004092,0.001787,0.00091396,0.337984746,0.001883631,1380,0.074265392,0.985230159,1360,0.071907403,0.953948264,1410,0.077711768,1.030950965
555,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_A_7,7,Black,Non-Fiber,Black,0.001065,0.00064,0.000537825,0.65144266,0.000715688,1010,0.006365417,0.084445803,751,-0.021442762,-0.284467035,1270,0.041405635,0.549301349
556,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_26,26,Pink,Non-Fiber,Red,0.001052,0.000705,0.00053126,0.616885681,0.000733113,1010,0.006280318,0.083316857,751,-0.021790996,-0.289086824,1270,0.040852087,0.5419578
557,polystyrene,foam,POLYSTYRENE,Foam,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_28,28,White,Non-Fiber,White,0.000751,0.000523,0.000379255,0.605146467,0.0005301,31,NA,NA,18.6,NA,NA,43.4,NA,NA
558,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_3,3,Green,Non-Fiber,Green,0.001212,0.000633,0.00061206,0.69878059,0.000777261,1010,0.007092188,0.094087398,751,-0.02375942,-0.315200608,1270,0.04613312,0.612017797
559,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_D_35,35,Red,Non-Fiber,Red,0.000519,0.000272,0.000262095,0.697574514,0.00033322,1330,0.026377651,0.349934962,1330,0.026377651,0.349934962,1330,0.026377651,0.349934962
560,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_1,1,Green,Non-Fiber,Green,0.001385,0.000708,0.000699425,0.706316962,0.000881877,939,-0.009969016,-0.13225239,934,-0.010574833,-0.140289367,944,-0.00934616,-0.123989368
561,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_28,28,pink,Non-Fiber,Red,0.002358,0.000684,0.00035379,0.278577221,0.000829434,1010,0.004302443,0.057077685,751,-0.022621324,-0.300102248,1270,0.027986444,0.37127777
562,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_E_43,43,Pink,Non-Fiber,Red,0.007903,0.000732,0.000405515,0.168599154,0.00132873,1330,0.034021933,0.451346629,1330,0.034021933,0.451346629,1330,0.034021933,0.451346629
563,EVA,fragment,ETHYLENE-VINYL ACETATE,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_F_4,4,blue,Non-Fiber,Blue,0.000971,0.000523,0.000490355,0.688097767,0.000629135,939,-0.006524127,-0.086551303,934,-0.006943681,-0.092117258,944,-0.006094221,-0.08084802
564,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_5,5,pink,Non-Fiber,Red,0.000761,0.000426,0.000384305,0.674961353,0.000499448,1010,0.004876203,0.064689375,751,-0.014284274,-0.18950008,1270,0.031718624,0.420790138
565,Poly(2-hydroxyethyl methacrylate),fragment,POLY(2-HYDROXYETHYL METHACRYLATE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_G_6,6,red,Non-Fiber,Red,0.000675,0.000309,0.000157875,0.345686355,0.000320523,1250,0.014221653,0.188669321,1230,0.013533263,0.179536913,1270,0.014888505,0.19751601
566,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_14,14,black,Non-Fiber,Black,0.001228,0.000922,0.00062014,0.582807458,0.000888805,1010,0.007080802,0.093936348,751,-0.026380645,-0.349974685,1270,0.046059058,0.611035253
567,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_27,27,green,Non-Fiber,Green,0.000811,0.000469,0.000409555,0.664072329,0.000538066,1010,0.005125306,0.067994066,751,-0.0155712,-0.206572878,1270,0.033338986,0.442286424
568,other plastic,fragment,OTHER PLASTIC,fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_H_7,7,black,Non-Fiber,Black,0.000467,0.000372,0.000235835,0.56582007,0.000344738,1380,0.026004594,0.344985866,1360,0.025178926,0.334032272,1410,0.027211369,0.360995356
569,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_32,32,red,Non-Fiber,Red,0.001228,0.000488,0.00025014,0.323127597,0.000531211,1330,0.024139848,0.320247508,1330,0.024139848,0.320247508,1330,0.024139848,0.320247508
570,PP,fragment,POLY(PROPYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_K_6,6,gray,Non-Fiber,Black,0.001087,0.00064,0.000548935,0.658136782,0.00072551,1000,0.002209714,0.029314822,999,0.001457867,0.01934057,1000,0.002209714,0.029314822
571,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_23,23,black,Non-Fiber,Black,0.000793,0.000321,0.000164465,0.325975064,0.00034723,1010,0.002355737,0.03125201,751,-0.008243007,-0.109354562,1270,0.015323548,0.20328744
572,Polyamides (POLYLACTAMS),fragment,POLYAMIDES (POLYLACTAMS),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_26,26,black,Non-Fiber,Black,0.000835,0.000532,0.000421675,0.63267227,0.00057217,1150,0.02399094,0.318272032,886,-0.009271741,-0.123002097,1400,0.04300082,0.570463624
573,PE,fragment,POLY(ETHYLENE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_5,5,clear,Non-Fiber,Transparent,0.001392,0.000604,0.00030896,0.336948998,0.000638057,1010,0.003909745,0.051868014,751,-0.017381646,-0.23059088,1270,0.025432028,0.337390006
574,PVC,fragment,POLY(VINYL CHLORIDE),fragment,SDC,Stormflow,3,T,Inside Thalweg,1.81,SF-4,SDC-SF-4-N-3,SDC-SF-4,SDC-SF-4-N-3_S0-0_M_7,7,clear,Non-Fiber,Transparent,0.001749,0.000639,0.000328245,0.310493695,0.000715862,1330,0.029922079,0.396956563,1330,0.029922079,0.396956563,1330,0.029922079,0.396956563
